created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
2021-06-18 18:00:02+00:00,https://mobile.twitter.com,"Karur District - Tomorrow's (19.06.2021) Vaccination Camps

#Karur #COVID19 #TamilNadu #KarurDistrict #KarurCovid #VaccinationDrive #CovishieldVaccine #Covaxin #TNVaccineDrive #EmpoweringErode #Vaccines https://t.co/r3DM1GV9jI",0.0,0.0,en,2,2.0,saravanan_erode,32,476,0.0,karur covid19 tamilnadu karurdistrict karurcovid,EmpoweringErode, ,"karur district - tomorrow's (19062021) vaccination camps

#karur #covid19 #tamilnadu #karurdistrict #karurcovid #vaccinationdrive #covishieldvaccine #covaxin #tnvaccinedrive #empoweringerode #vaccines"
2021-06-18 18:00:02+00:00,https://mobile.twitter.com,"Vaccines Bring Us Together!

Keep your friends/family safe from #COVID19 @SeattleFire &amp; @SeaPubSchools are hosting… https://t.co/MUoBXmQQwW",0.5,0.5,en,0,0.0,SeattleMedium,880,211,0.0,covid19,SeattleFire SeaPubSchools,"seattle, wa","vaccines bring us together

keep your friends/family safe from #covid19  &amp;  are hosting"
2021-06-18 18:00:02+00:00,http://www.falcon.io,Patients with immune-mediated inflammatory diseases receiving background methotrexate have worse humoral and cellul… https://t.co/oBQgxkUq3I,-0.4,0.6,en,0,0.0,ophth_advisor,505,161,0.0, , , ,patients with immune-mediated inflammatory diseases receiving background methotrexate have worse humoral and cellul
2021-06-18 18:00:02+00:00,https://mobile.twitter.com,"As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,48,17.0,iamtrinidaddy,1318,626,0.0,covid19,KalainH,🇹🇹 x 🇺🇸,"as of june 17th t&amp;t has administered 201313 doses of a who-approved #covid19 vaccine the country has approximately 56% of available stock remaining

in tobago that number is lower at 15% (june 17th) with 3000 sinopharm doses arriving on monday"
2021-06-18 18:00:09+00:00,http://twitter.com/download/android,"Join us in Al Balagh 2nd International Conference on Fiqh of Medicine &amp; learn about the Islamic Approach to COVID19 Vaccines &amp; Pharmaceutical Industry with leading subject experts.

🗓️ 19th &amp; 20th June 2021
⏳Register now https://t.co/T7bL2El0NP 

 @DrRafaqatRashid @Maraviaus https://t.co/0MMkDVuFev",-0.0416666666666666,0.0833333333333333,en,3,3.0,ambuhari,7179,5244,0.0, ,AlBalaghAcademy,"kaduna, nigeria","join us in al balagh 2nd international conference on fiqh of medicine &amp; learn about the islamic approach to covid19 vaccines &amp; pharmaceutical industry with leading subject experts

   19th &amp; 20th june 2021
 register now"
2021-06-18 18:00:18+00:00,https://www.hootsuite.com,"Follow @aarc_tweets, @hcollaborative &amp; @looms4lupus to keep up with the work these partners are doing to help the… https://t.co/racHhefa7o",0.0,0.0,en,0,0.0,COVIDVxProject,312,401,0.0, ,aarc_tweets hcollaborative Looms4Lupus,"washington, dc",follow   &amp;  to keep up with the work these partners are doing to help the
2021-06-18 18:00:31+00:00,https://mobile.twitter.com,"Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,404,168.0,StarColombo,2675,4924,0.0,covid19,IsraelMFA, ,"israel will deliver more than a million doses of #covid19 vaccines to the palestinian authority to help it fight the corona pandemic

the 1st delivery consisting of 100000 vaccines was transfered to the pa friday afternoon through bitunia crossing"
2021-06-18 18:00:37+00:00,http://twitter.com/download/android,"Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.1333333333333333,0.4555555555555555,en,210,97.0,tonyforde007,39,187,0.0, ,globalhlthtwit, ,dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate request for vaccines to africa we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa
2021-06-18 18:00:41+00:00,https://www.hootsuite.com,"#COVID19 may be new, but the COVID-19 vaccines are built on trusted work that goes back decades.  

COVID-19 vaccin… https://t.co/oesbrcsOvx",0.0681818181818181,0.2272727272727272,en,0,0.0,HamCoHealth,7520,838,0.0,covid19, ,"cincinnati, ohio","#covid19 may be new but the covid-19 vaccines are built on trusted work that goes back decades  

covid-19 vaccin"
2021-06-18 18:00:41+00:00,https://www.hootsuite.com,I'm officially #FullyVaccinated! Vaccines are key to ending the pandemic &amp; getting back to all of our favourite peo… https://t.co/sSviVqFJlJ,0.0,0.5,en,0,0.0,CTA_gc,5106,282,0.0,fullyvaccinated, ,canada,i'm officially #fullyvaccinated vaccines are key to ending the pandemic &amp; getting back to all of our favourite peo
2021-06-18 18:00:49+00:00,https://mobile.twitter.com,"That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh",0.4000000000000001,0.7166666666666667,en,32,6.0,LauraMc61832350,20,37,0.0, ,JillianHortonMD, ,"that's great but there are now *zero* appointments available within a 6 hour driving radius of winnipeg for anyone who can only get pfizer for shot 2 

save pfizer for our kids they don't have a choice between vaccines

  #mbpoli"
2021-06-18 18:01:00+00:00,https://mobile.twitter.com,"You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,108,64.0,enterpenuerlist,64,230,0.0,covid19,CDCgov, ,"you can get a #covid19 vaccine and other vaccines including flu and shingles at the same visit you no longer need to wait 14 days between vaccines side effects are the same if vaccines are given alone or together 
 
more about vaccine timing:"
2021-06-18 18:01:06+00:00,http://twitter.com/download/iphone,"As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,48,18.0,trinimini05,640,198,0.0,covid19,KalainH,trinidad&tobago,"as of june 17th t&amp;t has administered 201313 doses of a who-approved #covid19 vaccine the country has approximately 56% of available stock remaining

in tobago that number is lower at 15% (june 17th) with 3000 sinopharm doses arriving on monday"
2021-06-18 18:01:08+00:00,https://mobile.twitter.com,"That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh",0.4000000000000001,0.7166666666666667,en,33,7.0,BilasHeidi,165,302,0.0, ,JillianHortonMD,toronto on,"that's great but there are now *zero* appointments available within a 6 hour driving radius of winnipeg for anyone who can only get pfizer for shot 2 

save pfizer for our kids they don't have a choice between vaccines

  #mbpoli"
2021-06-18 18:01:09+00:00,https://mobile.twitter.com,"Covid live: Delta variant becoming globally dominant, WHO says as expert calls Africa’s case trajectory ‘very, very… https://t.co/KDl4k2tZVR",0.1965909090909091,0.4125,en,0,0.0,1_Henriques,93,626,0.0, , , ,covid live: delta variant becoming globally dominant who says as expert calls africa s case trajectory  very very
2021-06-18 18:01:20+00:00,http://twitter.com/download/iphone,"Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.3166666666666666,0.611111111111111,en,12,7.0,iche_me,13303,12983,0.0,covid19,QuizzicalGirl,"north carolina, usa","please do your research first if you read or see something about vaccines or #covid19 that sounds unusual

spreading disinfo means people won t get vaccinated out of fear

that will lead to more deaths

america s frontline doctors: not to be trusted"
2021-06-18 18:01:26+00:00,http://twitter.com/download/android,13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.109090909090909,0.3818181818181818,en,167,68.0,ONESUKIJ,84,88,0.0,deltavariant,DrEricDing,"zermatt, switzerland",13) similar #deltavariant worries from a    hospital    outbreak even w/ 2 dose of mrna vaccines 16 patients &amp; 6 hcws #deltavariant positive 6/16 patients &amp; 5/6 hcws had received 2 doses of #covid19 vaccine a 2x vaccinated 80-year old also died
2021-06-18 18:01:34+00:00,https://mobile.twitter.com,"AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case against the FTSE-listed pharma over the supply of Covid-19 vaccines -&gt; https://t.co/NIVR6FiCva
 #AstraZeneca #CovidVaccine #astrazenecavaccine #Covid19",-0.3,0.6,en,5,5.0,Alleninvest,2242,4999,0.0, ,CityAM,london,"astrazeneca claims victory over eu in vaccine deliveries case but will be fined for late supplies 

the eu has lost its case against the ftse-listed pharma over the supply of covid-19 vaccines -&gt; 
 #astrazeneca #covidvaccine #astrazenecavaccine #covid19"
2021-06-18 18:01:35+00:00,http://twitter.com/download/iphone,"RT @DailySabah: Israel to lend Palestine 1 million doses of soon-to-expire #COVID19 vaccines
https://t.co/Q11BdYZ7uu",0.0,0.0,en,5,6.0,Wendyisenhart,367,2518,0.0,covid19,DailySabah,bellingham,rt : israel to lend palestine 1 million doses of soon-to-expire #covid19 vaccines
2021-06-18 18:01:35+00:00,https://mobile.twitter.com,BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with and without booster) and Abdala were tested in 85K+ volunteers in Havana and eastern Cuba. @BioCubaFarma @FinlayInstituto @cda_dc @WOLA_org @aperezriverol https://t.co/GkrwLdJX1M,-0.1625,0.2375,en,55,30.0,arnaldo45172700,2045,3216,0.0,cuban covid19 vaccines,MediccGail,"la habana, cuba",biocubafarma says phase 3 clinical trial results for #cuban #covid19 #vaccines are due out in a few days soberana02 (with and without booster) and abdala were tested in 85k+ volunteers in havana and eastern cuba
2021-06-18 18:01:41+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1223,7,… https://t.co/alad9mxxru",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411038] 
bsm-deenanath hosp pvt pmc
vaccines: covishield
min age limit: [1845]
dose1 capacity: 12237"
2021-06-18 18:01:41+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 673,30… https://t.co/netNNYNpdG",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411004] 
bmcc-deenanath hospital pvt
vaccines: covishield
min age limit: [1845]
dose1 capacity: 67330"
2021-06-18 18:01:41+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411030] 
Poona Hospital PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 24,
Dose2 Capaci… https://t.co/bnjWenhOao",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411030] 
poona hospital pmc p
vaccines: covishield
min age limit: [18]
dose1 capacity: 24
dose2 capaci"
2021-06-18 18:01:41+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/iiQU2sHwQE",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411027] 
district hospital aundh
vaccines: covaxin
min age limit: [1845]
dose1 capacity: 0
dose2 capa"
